LeadID,LeadDate,Source,City,Budget,PropertyType,Project,SalesOwner
6390,2024-08-26,Referral,Hyderabad,10700000,Villa,Palm Towers,Sachin Tendulkar
6391,2024-02-09,Facebook,Hyderabad,4900000,Villa,Sky Residency,Shefali Mehta
6392,2024-09-12,Channel Partner,Noida,12100000,Apartment,Green Valley,Viral Kohli
6393,2024-12-09,Facebook,Pune,19500000,Villa,Green Valley,Sachin Tendulkar
6394,2024-03-25,Housing,Bangalore,11000000,Apartment,Green Valley,Rohit Sharma
6395,2024-01-08,Google Ads,Pune,19200000,Apartment,Green Valley,Priya Kapoor
6396,2024-07-28,Housing,Bangalore,9800000,Apartment,Elite Heights,Viral Kohli
6397,2024-01-20,Facebook,Pune,17600000,Villa,Palm Towers,Priya Kapoor
6398,2024-04-02,Google Ads,Hyderabad,3200000,Plot,Elite Heights,Priya Kapoor
6399,2024-03-21,99acres,Noida,11100000,Villa,Green Valley,Rohit Sharma
6400,2024-07-26,Facebook,Gurgaon,17300000,Villa,Green Valley,Neha Singh
6401,2024-06-03,Referral,Pune,19000000,Plot,Palm Towers,Praveen Tambe
6402,2024-02-02,Facebook,Pune,10900000,Apartment,Elite Heights,Sachin Tendulkar
6403,2024-08-14,Google Ads,Pune,6000000,Villa,Green Valley,Sachin Tendulkar
6404,2024-07-21,99acres,Noida,6200000,Villa,Sky Residency,Aman Sharma
6405,2024-01-13,Facebook,Mumbai,10900000,Apartment,Palm Towers,Shefali Mehta
6406,2024-04-15,Walk-in,Noida,18300000,Apartment,Urban Square,Aman Sharma
6407,2024-09-30,Google Ads,Noida,15900000,Villa,Urban Square,Riya Kapoor
6408,2024-09-08,Google Ads,Bangalore,12400000,Villa,Elite Heights,Praveen Tambe
6409,2024-06-12,Google Ads,Pune,16800000,Apartment,Elite Heights,Neha Singh
6410,2024-08-29,Channel Partner,Noida,8900000,Plot,Green Valley,Sachin Tendulkar
6411,2024-06-13,Google Ads,Mumbai,11400000,Villa,Elite Heights,Ravi Mehta
6412,2024-12-10,Referral,Hyderabad,17400000,Apartment,Green Valley,Neha Singh
6413,2024-12-01,Walk-in,Bangalore,9400000,Plot,Elite Heights,Praveen Tambe
6414,2024-04-30,Google Ads,Noida,14200000,Plot,Palm Towers,Sachin Tendulkar
6415,2024-06-20,Referral,Gurgaon,19500000,Plot,Palm Towers,Rohit Sharma
6416,2024-12-26,Referral,Noida,7800000,Apartment,Elite Heights,Neha Singh
6417,2024-05-09,Google Ads,Mumbai,5700000,Villa,Elite Heights,Priya Kapoor
6418,2024-07-26,Google Ads,Noida,18900000,Villa,Sky Residency,Praveen Tambe
6419,2024-01-30,Referral,Pune,5500000,Apartment,Elite Heights,Sachin Tendulkar
6420,2024-01-15,Referral,Noida,5900000,Villa,Urban Square,Ravi Mehta
6421,2024-10-14,Housing,Mumbai,12100000,Apartment,Urban Square,Rohit Sharma
6422,2024-04-09,Channel Partner,Gurgaon,14500000,Apartment,Sky Residency,Aman Sharma
6423,2024-02-07,Housing,Gurgaon,3300000,Villa,Palm Towers,Riya Kapoor
6424,2024-10-20,Facebook,Hyderabad,8700000,Plot,Elite Heights,Rohit Sharma
6425,2024-06-17,Referral,Noida,11100000,Apartment,Urban Square,Shefali Mehta
6426,2024-03-03,Channel Partner,Gurgaon,9800000,Villa,Elite Heights,Shefali Mehta
6427,2024-08-17,Referral,Gurgaon,10300000,Villa,Green Valley,Neha Singh
6428,2024-01-09,Facebook,Hyderabad,9300000,Plot,Sky Residency,Praveen Tambe
6429,2024-07-01,Google Ads,Hyderabad,8700000,Apartment,Sky Residency,Priya Kapoor
6430,2024-09-29,Google Ads,Gurgaon,18600000,Plot,Green Valley,Priya Kapoor
6431,2024-03-13,Google Ads,Mumbai,5800000,Apartment,Palm Towers,Priya Kapoor
6432,2024-09-08,Facebook,Noida,13400000,Villa,Sky Residency,Viral Kohli
6433,2024-07-18,Walk-in,Noida,17100000,Villa,Palm Towers,Rohit Sharma
6434,2024-12-28,Facebook,Hyderabad,10000000,Villa,Elite Heights,Praveen Tambe
6435,2024-10-06,Google Ads,Pune,11100000,Plot,Urban Square,Shefali Mehta
6436,2024-12-25,99acres,Noida,14000000,Apartment,Palm Towers,Aman Sharma
6437,2024-11-05,Facebook,Pune,18800000,Plot,Palm Towers,Viral Kohli
6438,2024-12-08,Housing,Pune,15900000,Villa,Sky Residency,Shefali Mehta
6439,2024-07-05,Google Ads,Noida,6700000,Plot,Elite Heights,Priya Kapoor
6440,2024-12-29,99acres,Noida,15800000,Plot,Palm Towers,Viral Kohli
6441,2024-08-05,Channel Partner,Bangalore,13000000,Apartment,Sky Residency,Praveen Tambe
6442,2024-04-22,Referral,Noida,4900000,Plot,Urban Square,Sachin Tendulkar
6443,2024-11-07,Google Ads,Gurgaon,10300000,Apartment,Elite Heights,Sachin Tendulkar
6444,2024-09-30,Google Ads,Bangalore,16400000,Apartment,Sky Residency,Neha Singh
6445,2024-01-13,Facebook,Gurgaon,12300000,Villa,Green Valley,Sachin Tendulkar
6446,2024-01-05,Facebook,Pune,4300000,Plot,Elite Heights,Priya Kapoor
6447,2024-10-29,99acres,Bangalore,11100000,Apartment,Elite Heights,Praveen Tambe
6448,2024-12-08,99acres,Pune,13400000,Plot,Urban Square,Rohit Sharma
6449,2024-03-28,Facebook,Noida,10100000,Villa,Sky Residency,Shefali Mehta
6450,2024-02-24,Channel Partner,Noida,16700000,Plot,Palm Towers,Shefali Mehta
6451,2024-09-02,99acres,Mumbai,18300000,Apartment,Elite Heights,Aman Sharma
6452,2024-12-02,Facebook,Mumbai,16100000,Plot,Sky Residency,Neha Singh
6453,2024-12-29,Referral,Gurgaon,16200000,Apartment,Palm Towers,Aman Sharma
6454,2024-01-12,Facebook,Mumbai,19600000,Apartment,Sky Residency,Viral Kohli
6455,2024-01-08,99acres,Bangalore,5700000,Apartment,Elite Heights,Aman Sharma
6456,2024-01-29,Facebook,Bangalore,17900000,Plot,Elite Heights,Neha Singh
6457,2024-04-14,99acres,Gurgaon,7000000,Plot,Sky Residency,Aman Sharma
6458,2024-05-03,Channel Partner,Pune,8900000,Villa,Palm Towers,Priya Kapoor
6459,2024-12-09,99acres,Noida,6700000,Apartment,Green Valley,Ravi Mehta
6460,2024-07-20,Facebook,Noida,4100000,Villa,Green Valley,Rohit Sharma
6461,2024-08-08,Housing,Gurgaon,5300000,Villa,Elite Heights,Priya Kapoor
6462,2024-01-06,Facebook,Gurgaon,15900000,Villa,Elite Heights,Viral Kohli
6463,2024-04-21,Google Ads,Gurgaon,8700000,Apartment,Green Valley,Praveen Tambe
6464,2024-08-14,99acres,Mumbai,7400000,Apartment,Palm Towers,Sachin Tendulkar
6465,2024-12-15,Referral,Pune,13100000,Apartment,Green Valley,Priya Kapoor
6466,2024-07-28,Google Ads,Bangalore,4800000,Plot,Elite Heights,Riya Kapoor
6467,2024-02-07,Google Ads,Pune,5300000,Apartment,Green Valley,Sachin Tendulkar
6468,2024-04-20,Housing,Noida,12500000,Plot,Urban Square,Riya Kapoor
6469,2024-04-04,Google Ads,Bangalore,11300000,Apartment,Sky Residency,Aman Sharma
6470,2024-07-06,Channel Partner,Mumbai,9400000,Apartment,Urban Square,Neha Singh
6471,2024-10-11,Google Ads,Hyderabad,16400000,Villa,Elite Heights,Aman Sharma
6472,2024-06-29,99acres,Mumbai,5500000,Apartment,Elite Heights,Viral Kohli
6473,2024-12-11,99acres,Hyderabad,4800000,Plot,Urban Square,Viral Kohli
6474,2024-03-20,Referral,Gurgaon,11200000,Apartment,Green Valley,Aman Sharma
6475,2024-07-02,Facebook,Noida,3800000,Plot,Urban Square,Ravi Mehta
6476,2024-09-11,Walk-in,Pune,6300000,Villa,Urban Square,Praveen Tambe
6477,2024-10-31,99acres,Noida,17900000,Villa,Palm Towers,Neha Singh
6478,2024-07-07,Referral,Mumbai,16900000,Plot,Sky Residency,Priya Kapoor
6479,2024-07-15,Google Ads,Pune,9400000,Villa,Elite Heights,Praveen Tambe
6480,2024-05-15,Facebook,Gurgaon,10900000,Plot,Elite Heights,Rohit Sharma
6481,2024-10-14,Walk-in,Gurgaon,17500000,Villa,Palm Towers,Riya Kapoor
6482,2024-02-20,Channel Partner,Pune,16700000,Apartment,Palm Towers,Praveen Tambe
6483,2024-03-29,Google Ads,Gurgaon,6700000,Apartment,Urban Square,Shefali Mehta
6484,2024-10-20,Channel Partner,Noida,19100000,Plot,Green Valley,Shefali Mehta
6485,2024-08-31,Referral,Hyderabad,10200000,Plot,Urban Square,Priya Kapoor
6486,2024-02-25,Facebook,Noida,18400000,Plot,Green Valley,Priya Kapoor
6487,2024-01-04,Housing,Noida,7100000,Apartment,Palm Towers,Aman Sharma
6488,2024-05-04,Google Ads,Pune,15200000,Apartment,Palm Towers,Viral Kohli
6489,2024-12-04,Referral,Pune,16700000,Villa,Urban Square,Priya Kapoor
6490,2024-07-02,Facebook,Gurgaon,6200000,Villa,Elite Heights,Rohit Sharma
6491,2024-09-17,Google Ads,Noida,14000000,Villa,Sky Residency,Neha Singh
6492,2024-10-03,Facebook,Noida,4000000,Villa,Urban Square,Aman Sharma
6493,2024-07-15,Housing,Gurgaon,5200000,Apartment,Green Valley,Neha Singh
6494,2024-06-11,Google Ads,Gurgaon,9000000,Plot,Palm Towers,Aman Sharma
6495,2024-07-25,Google Ads,Gurgaon,8600000,Villa,Urban Square,Aman Sharma
6496,2024-12-28,Walk-in,Noida,16900000,Villa,Elite Heights,Rohit Sharma
6497,2024-02-19,Channel Partner,Pune,6400000,Plot,Sky Residency,Rohit Sharma
6498,2024-08-23,Channel Partner,Gurgaon,12600000,Plot,Green Valley,Priya Kapoor
6499,2024-08-26,Facebook,Pune,17600000,Villa,Urban Square,Praveen Tambe
6500,2024-03-21,Google Ads,Mumbai,6500000,Villa,Palm Towers,Rohit Sharma
6501,2024-06-30,Google Ads,Noida,18300000,Villa,Elite Heights,Priya Kapoor
6502,2024-05-30,Google Ads,Bangalore,17700000,Apartment,Green Valley,Viral Kohli
6503,2024-03-02,Channel Partner,Noida,17900000,Villa,Green Valley,Viral Kohli
6504,2024-04-30,Facebook,Bangalore,6100000,Apartment,Sky Residency,Shefali Mehta
6505,2024-06-29,Google Ads,Mumbai,13500000,Villa,Urban Square,Rohit Sharma
6506,2024-07-14,Google Ads,Mumbai,6000000,Plot,Urban Square,Neha Singh
6507,2024-10-26,99acres,Noida,5300000,Apartment,Urban Square,Sachin Tendulkar
6508,2024-10-01,Google Ads,Noida,6100000,Apartment,Sky Residency,Riya Kapoor
6509,2024-04-11,Facebook,Noida,15900000,Plot,Elite Heights,Shefali Mehta
6510,2024-05-25,Google Ads,Hyderabad,12200000,Apartment,Green Valley,Riya Kapoor
6511,2024-03-20,Google Ads,Mumbai,9000000,Apartment,Sky Residency,Aman Sharma
6512,2024-07-17,Google Ads,Bangalore,16500000,Plot,Elite Heights,Praveen Tambe
6513,2024-10-05,Google Ads,Gurgaon,15300000,Villa,Elite Heights,Priya Kapoor
6514,2024-05-21,Facebook,Noida,11200000,Villa,Sky Residency,Rohit Sharma
6515,2024-10-20,Referral,Pune,7000000,Plot,Sky Residency,Praveen Tambe
6516,2024-09-07,Walk-in,Bangalore,8100000,Villa,Urban Square,Neha Singh
6517,2024-04-06,Google Ads,Bangalore,15700000,Plot,Palm Towers,Riya Kapoor
6518,2024-08-18,Google Ads,Bangalore,5500000,Villa,Elite Heights,Viral Kohli
6519,2024-06-16,Channel Partner,Hyderabad,11800000,Apartment,Urban Square,Viral Kohli
6520,2024-05-18,Facebook,Mumbai,17200000,Villa,Green Valley,Rohit Sharma
6521,2024-04-04,Google Ads,Mumbai,15000000,Plot,Urban Square,Aman Sharma
6522,2024-03-05,Referral,Pune,9600000,Plot,Green Valley,Neha Singh
6523,2024-02-10,Referral,Noida,13000000,Apartment,Green Valley,Neha Singh
6524,2024-01-01,Google Ads,Gurgaon,5600000,Villa,Green Valley,Shefali Mehta
6525,2024-11-18,Facebook,Gurgaon,18500000,Plot,Urban Square,Aman Sharma
6526,2024-11-12,Walk-in,Gurgaon,18500000,Apartment,Elite Heights,Aman Sharma
6527,2024-02-01,Google Ads,Gurgaon,15900000,Apartment,Palm Towers,Aman Sharma
6528,2024-09-26,Walk-in,Bangalore,15300000,Villa,Urban Square,Praveen Tambe
6529,2024-12-06,Google Ads,Gurgaon,11400000,Plot,Palm Towers,Praveen Tambe
6530,2024-07-25,Housing,Mumbai,8000000,Plot,Sky Residency,Riya Kapoor
6531,2024-03-25,99acres,Hyderabad,17300000,Apartment,Elite Heights,Rohit Sharma
6532,2024-01-29,Walk-in,Bangalore,5800000,Plot,Urban Square,Sachin Tendulkar
6533,2024-01-18,99acres,Noida,10300000,Villa,Sky Residency,Priya Kapoor
6534,2024-05-06,Housing,Hyderabad,18200000,Villa,Green Valley,Aman Sharma
6535,2024-03-12,Channel Partner,Pune,3800000,Plot,Elite Heights,Viral Kohli
6536,2024-09-12,Facebook,Pune,5300000,Villa,Urban Square,Priya Kapoor
6537,2024-05-06,99acres,Noida,9200000,Plot,Elite Heights,Neha Singh
6538,2024-07-24,99acres,Noida,18800000,Plot,Elite Heights,Aman Sharma
6539,2024-02-09,99acres,Mumbai,14200000,Apartment,Elite Heights,Priya Kapoor
6540,2024-11-03,Google Ads,Pune,15200000,Villa,Green Valley,Ravi Mehta
6541,2024-12-01,Housing,Hyderabad,5400000,Villa,Sky Residency,Viral Kohli
6542,2024-05-08,Referral,Gurgaon,16300000,Plot,Green Valley,Praveen Tambe
6543,2024-06-04,Channel Partner,Hyderabad,4500000,Plot,Elite Heights,Shefali Mehta
6544,2024-10-01,99acres,Bangalore,18300000,Apartment,Palm Towers,Ravi Mehta
6545,2024-03-26,Google Ads,Bangalore,19900000,Villa,Green Valley,Riya Kapoor
6546,2024-09-28,Google Ads,Hyderabad,19900000,Villa,Urban Square,Priya Kapoor
6547,2024-05-29,Google Ads,Mumbai,12700000,Villa,Urban Square,Rohit Sharma
6548,2024-05-03,Google Ads,Noida,19600000,Villa,Sky Residency,Sachin Tendulkar
6549,2024-03-04,99acres,Noida,7700000,Villa,Sky Residency,Rohit Sharma
6550,2024-06-22,Channel Partner,Hyderabad,18900000,Plot,Green Valley,Riya Kapoor
6551,2024-10-23,Google Ads,Hyderabad,9000000,Plot,Sky Residency,Neha Singh
6552,2024-08-27,Facebook,Pune,15100000,Plot,Sky Residency,Riya Kapoor
6553,2024-09-28,99acres,Gurgaon,9000000,Apartment,Sky Residency,Riya Kapoor
6554,2024-09-07,99acres,Bangalore,17600000,Apartment,Green Valley,Rohit Sharma
6555,2024-02-14,Referral,Noida,14200000,Plot,Elite Heights,Sachin Tendulkar
6556,2024-11-07,Google Ads,Pune,16100000,Villa,Palm Towers,Aman Sharma
6557,2024-09-16,Google Ads,Mumbai,4500000,Apartment,Urban Square,Viral Kohli
6558,2024-03-08,Google Ads,Bangalore,9600000,Apartment,Sky Residency,Ravi Mehta
6559,2024-12-28,99acres,Bangalore,12000000,Villa,Elite Heights,Aman Sharma
6560,2024-03-31,Facebook,Hyderabad,7400000,Villa,Sky Residency,Rohit Sharma
6561,2024-02-09,Housing,Gurgaon,10000000,Plot,Green Valley,Priya Kapoor
6562,2024-05-23,Channel Partner,Gurgaon,10500000,Plot,Elite Heights,Shefali Mehta
6563,2024-04-18,Referral,Gurgaon,9000000,Plot,Urban Square,Priya Kapoor
6564,2024-09-16,Google Ads,Noida,17500000,Plot,Sky Residency,Praveen Tambe
6565,2024-11-11,Google Ads,Bangalore,12200000,Villa,Urban Square,Viral Kohli
6566,2024-12-18,Referral,Gurgaon,10100000,Plot,Green Valley,Praveen Tambe
6567,2024-03-31,Housing,Noida,18300000,Villa,Sky Residency,Praveen Tambe
6568,2024-04-20,Facebook,Pune,8600000,Villa,Green Valley,Sachin Tendulkar
6569,2024-02-13,Facebook,Gurgaon,8600000,Villa,Elite Heights,Praveen Tambe
6570,2024-10-31,Referral,Mumbai,11400000,Apartment,Palm Towers,Aman Sharma
6571,2024-03-18,Facebook,Gurgaon,11300000,Villa,Elite Heights,Shefali Mehta
6572,2024-12-06,99acres,Bangalore,9000000,Villa,Elite Heights,Sachin Tendulkar
6573,2024-06-22,Google Ads,Bangalore,5000000,Plot,Green Valley,Riya Kapoor
6574,2024-08-21,Facebook,Gurgaon,16100000,Apartment,Elite Heights,Priya Kapoor
6575,2024-08-12,Referral,Noida,12100000,Apartment,Urban Square,Praveen Tambe
6576,2024-03-25,Referral,Bangalore,8600000,Apartment,Sky Residency,Riya Kapoor
6577,2024-01-13,Channel Partner,Noida,6200000,Villa,Elite Heights,Rohit Sharma
6578,2024-06-09,Walk-in,Mumbai,8600000,Apartment,Urban Square,Aman Sharma
6579,2024-10-28,Google Ads,Pune,5600000,Apartment,Green Valley,Viral Kohli
6580,2024-09-03,99acres,Gurgaon,4200000,Plot,Sky Residency,Sachin Tendulkar
6581,2024-09-17,Referral,Noida,5200000,Apartment,Sky Residency,Ravi Mehta
6582,2024-06-27,Referral,Mumbai,15900000,Plot,Sky Residency,Shefali Mehta
6583,2024-05-27,Referral,Gurgaon,4900000,Plot,Sky Residency,Sachin Tendulkar
6584,2024-01-27,Google Ads,Gurgaon,16300000,Apartment,Palm Towers,Praveen Tambe
6585,2024-02-15,Housing,Mumbai,8500000,Plot,Elite Heights,Viral Kohli
6586,2024-08-29,Facebook,Gurgaon,4000000,Villa,Elite Heights,Praveen Tambe
6587,2024-03-14,99acres,Gurgaon,5400000,Villa,Green Valley,Viral Kohli
6588,2024-01-12,Google Ads,Hyderabad,14100000,Plot,Palm Towers,Viral Kohli
6589,2024-12-13,Google Ads,Bangalore,12500000,Villa,Elite Heights,Neha Singh
6590,2024-05-05,Channel Partner,Gurgaon,17700000,Apartment,Urban Square,Rohit Sharma
6591,2024-09-17,Walk-in,Mumbai,7000000,Plot,Palm Towers,Viral Kohli
6592,2024-02-15,Housing,Gurgaon,15700000,Villa,Palm Towers,Rohit Sharma
6593,2024-11-27,Google Ads,Noida,12000000,Plot,Elite Heights,Shefali Mehta
6594,2024-05-12,Google Ads,Noida,5500000,Villa,Palm Towers,Ravi Mehta
6595,2024-09-29,99acres,Bangalore,5700000,Apartment,Sky Residency,Rohit Sharma
6596,2024-09-20,Google Ads,Pune,15500000,Villa,Sky Residency,Shefali Mehta
6597,2024-02-23,Google Ads,Bangalore,19400000,Villa,Palm Towers,Viral Kohli
6598,2024-08-17,Google Ads,Noida,5100000,Apartment,Elite Heights,Ravi Mehta
6599,2024-02-26,Google Ads,Hyderabad,7400000,Plot,Palm Towers,Sachin Tendulkar
6600,2024-06-04,Google Ads,Bangalore,7800000,Plot,Green Valley,Shefali Mehta
6601,2024-11-18,Google Ads,Hyderabad,18100000,Apartment,Green Valley,Ravi Mehta
6602,2024-05-08,99acres,Gurgaon,18800000,Villa,Palm Towers,Praveen Tambe
6603,2024-02-07,Google Ads,Mumbai,18000000,Apartment,Elite Heights,Sachin Tendulkar
6604,2024-04-07,Google Ads,Pune,4300000,Villa,Green Valley,Sachin Tendulkar
6605,2024-02-22,99acres,Mumbai,16200000,Apartment,Elite Heights,Riya Kapoor
6606,2024-09-07,99acres,Pune,12800000,Plot,Green Valley,Shefali Mehta
6607,2024-10-03,Facebook,Mumbai,17200000,Villa,Green Valley,Viral Kohli
6608,2024-12-23,Google Ads,Hyderabad,19800000,Apartment,Palm Towers,Sachin Tendulkar
6609,2024-12-31,Housing,Mumbai,18400000,Apartment,Urban Square,Neha Singh
6610,2024-10-12,Channel Partner,Mumbai,14700000,Plot,Palm Towers,Riya Kapoor
6611,2024-06-28,Channel Partner,Mumbai,7400000,Villa,Green Valley,Ravi Mehta
6612,2024-01-15,Channel Partner,Mumbai,6800000,Villa,Sky Residency,Neha Singh
6613,2024-11-09,99acres,Noida,9500000,Plot,Sky Residency,Riya Kapoor
6614,2024-12-14,Channel Partner,Mumbai,13700000,Apartment,Palm Towers,Neha Singh
6615,2024-11-18,Housing,Bangalore,19200000,Apartment,Elite Heights,Sachin Tendulkar
6616,2024-08-20,Google Ads,Gurgaon,9800000,Plot,Urban Square,Sachin Tendulkar
6617,2024-04-08,Walk-in,Mumbai,13600000,Apartment,Palm Towers,Viral Kohli
6618,2024-11-21,99acres,Noida,8700000,Plot,Urban Square,Praveen Tambe
6619,2024-09-06,Facebook,Mumbai,4700000,Apartment,Elite Heights,Shefali Mehta
6620,2024-07-13,Google Ads,Noida,7100000,Villa,Green Valley,Rohit Sharma
6621,2024-11-06,Google Ads,Noida,4300000,Villa,Urban Square,Shefali Mehta
6622,2024-10-26,Housing,Pune,6300000,Villa,Green Valley,Rohit Sharma
6623,2024-07-02,Referral,Noida,3300000,Apartment,Palm Towers,Ravi Mehta
6624,2024-08-01,Google Ads,Bangalore,13400000,Plot,Sky Residency,Shefali Mehta
6625,2024-10-25,Housing,Bangalore,5700000,Apartment,Palm Towers,Praveen Tambe
6626,2024-05-06,Facebook,Bangalore,17500000,Apartment,Palm Towers,Ravi Mehta
6627,2024-03-27,Referral,Bangalore,13800000,Apartment,Sky Residency,Aman Sharma
6628,2024-09-20,Google Ads,Noida,4500000,Apartment,Urban Square,Priya Kapoor
6629,2024-03-01,Housing,Noida,7500000,Plot,Sky Residency,Shefali Mehta
6630,2024-10-24,Facebook,Bangalore,14600000,Apartment,Elite Heights,Shefali Mehta
6631,2024-11-09,Channel Partner,Mumbai,15800000,Plot,Sky Residency,Riya Kapoor
6632,2024-10-21,99acres,Gurgaon,18800000,Villa,Urban Square,Shefali Mehta
6633,2024-11-04,Housing,Noida,19800000,Villa,Elite Heights,Shefali Mehta
6634,2024-02-10,Google Ads,Bangalore,13300000,Villa,Urban Square,Rohit Sharma
6635,2024-01-05,Facebook,Gurgaon,15700000,Plot,Palm Towers,Priya Kapoor
6636,2024-01-31,Google Ads,Pune,11500000,Villa,Elite Heights,Shefali Mehta
6637,2024-02-15,Channel Partner,Gurgaon,13300000,Apartment,Sky Residency,Sachin Tendulkar
6638,2024-02-24,Facebook,Hyderabad,11900000,Villa,Urban Square,Viral Kohli
6639,2024-07-02,Facebook,Hyderabad,11900000,Villa,Green Valley,Shefali Mehta
6640,2024-09-20,Facebook,Mumbai,6300000,Apartment,Elite Heights,Aman Sharma
6641,2024-03-19,Google Ads,Noida,8300000,Villa,Palm Towers,Viral Kohli
6642,2024-08-30,Channel Partner,Gurgaon,11800000,Apartment,Elite Heights,Neha Singh
6643,2024-09-21,Google Ads,Gurgaon,3400000,Apartment,Urban Square,Viral Kohli
6644,2024-09-25,Google Ads,Noida,14300000,Apartment,Elite Heights,Priya Kapoor
6645,2024-09-10,Housing,Gurgaon,13600000,Apartment,Green Valley,Viral Kohli
6646,2024-04-19,Referral,Noida,7400000,Villa,Palm Towers,Praveen Tambe
6647,2024-06-27,Housing,Mumbai,13800000,Apartment,Sky Residency,Priya Kapoor
6648,2024-12-16,Google Ads,Bangalore,8700000,Villa,Sky Residency,Priya Kapoor
6649,2024-09-01,Housing,Gurgaon,11900000,Villa,Sky Residency,Priya Kapoor
6650,2024-03-17,99acres,Noida,18100000,Apartment,Green Valley,Aman Sharma
6651,2024-06-18,Google Ads,Gurgaon,9500000,Apartment,Green Valley,Rohit Sharma
6652,2024-12-14,Referral,Noida,10800000,Apartment,Palm Towers,Ravi Mehta
6653,2024-08-23,Referral,Pune,13500000,Plot,Elite Heights,Neha Singh
6654,2024-06-04,Facebook,Bangalore,15300000,Plot,Sky Residency,Shefali Mehta
6655,2024-10-17,Google Ads,Gurgaon,16000000,Plot,Palm Towers,Rohit Sharma
6656,2024-12-23,Google Ads,Noida,7400000,Apartment,Palm Towers,Shefali Mehta
6657,2024-08-08,Walk-in,Pune,5300000,Apartment,Green Valley,Shefali Mehta
6658,2024-04-28,99acres,Noida,9900000,Plot,Palm Towers,Viral Kohli
6659,2024-07-21,Google Ads,Noida,14700000,Villa,Green Valley,Sachin Tendulkar
6660,2024-01-16,Google Ads,Gurgaon,15300000,Villa,Palm Towers,Riya Kapoor
6661,2024-01-01,Facebook,Noida,7900000,Plot,Palm Towers,Viral Kohli
6662,2024-03-23,Channel Partner,Noida,16700000,Plot,Palm Towers,Ravi Mehta
6663,2024-04-23,Facebook,Bangalore,4600000,Villa,Palm Towers,Sachin Tendulkar
6664,2024-12-05,Housing,Mumbai,6400000,Villa,Urban Square,Rohit Sharma
6665,2024-02-15,Channel Partner,Gurgaon,15500000,Plot,Palm Towers,Sachin Tendulkar
6666,2024-09-18,Walk-in,Mumbai,11200000,Plot,Urban Square,Aman Sharma
6667,2024-04-03,Referral,Pune,9600000,Apartment,Urban Square,Neha Singh
